date,period,name,title,type,link
20220309,182,朱清良,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=63207
20211208,181,林明峯,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=63086
20210824,180,朱清良,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=62681
20210824,180,林明峯,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=62682
20210709,179,朱清良,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=62310
20201224,169,朱清良,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=62556
20201208,168,朱清良,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=60822
20180214,127,朱清良,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=48259
20160121,99,黃文玉,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=43321
20151125,98,黃文玉,台灣糖業股份有限公司臺南區處_副經理,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=43199
