date,period,name,title,type,link
20220309,182,陳吉仲,行政院農業委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=63174
20220309,182,陳吉仲,行政院農業委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=63175
20210305,171,陳吉仲,行政院農業委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=61269
20210305,171,陳吉仲,行政院農業委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=61270
20200224,156,陳吉仲,行政院農業委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=57014
20200224,156,陳吉仲,行政院農業委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=57015
20190614,150,林聰賢,行政院農業委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=56452
20180516,133,林聰賢,行政院農業委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=49065
20170629,124,曹啟鴻,行政院農業委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=46952
20170629,124,曹啟鴻,行政院農業委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=46953
20161006,112,曹啟鴻,行政院農業委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=45381
20161006,112,曹啟鴻,行政院農業委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=45382
20120326,34,陳武雄,行政院農業委員會_主任委員,06勘誤表,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=17475
20021125,104,范振宗,行政院農業委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=62938
