date,period,name,title,type,link
20230425,209,吳君婷,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=67139
20230425,209,吳君婷,桃園市政府研究發展考核委員會_主任委員,02更補正申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=67188
20220513,189,吳君婷,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=63909
20220513,189,吳君婷,桃園市政府研究發展考核委員會_主任委員,02更補正申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=63968
20210517,176,吳君婷,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=61834
20190930,153,吳君婷,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=56589
20190516,147,詹賀舜,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=53136
20180214,127,詹賀舜,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=48204
20170428,120,邱俊銘,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=46572
20170428,120,邱俊銘,桃園市政府研究發展考核委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=46573
20160415,104,劉坤億,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=44036
20160415,104,劉坤億,桃園市政府研究發展考核委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=44037
20160415,104,劉坤億,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=44069
20160415,104,劉坤億,桃園市政府研究發展考核委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=44070
20151125,98,劉坤億,桃園市政府研究發展考核委員會_主任委員,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=43191
20150827,89,劉坤億,桃園市政府研究發展考核委員會_主任委員,01一般申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=42929
20150827,89,劉坤億,桃園市政府研究發展考核委員會_主任委員,04信託申報,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=42930
