date,period,name,title,type,link
20220309,182,黃廸雷,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=63209
20211208,181,黃廸雷,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=63095
20210824,180,鄭正郎,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=62687
20210709,179,鄭正郎,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=62319
20201224,169,鄭正郎,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=62560
20201016,167,鄭正郎,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=60591
20200918,166,鄭正郎,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=60338
20200703,164,鄭正郎,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=60133
20160506,106,余東榮,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=44286
20151125,98,余東榮,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=43206
20091106,162,楊榮欽,中華郵政股份有限公司臺北郵件處理中心_副主任,08信託指示通知,https://priq-out.cy.gov.tw/GipExtendWeb/wSite/SpecialPublication/fileDownload.jsp?id=15776
